Literals;Index;ASPSimpleTime;ASPSimpleTimeout;ASPSimpleStatus;ASPGeneralTime;ASPGeneralTimeout;ASPGeneralStatus
80;78;;1;;;1;
110;76;;1;;;1;
120;22;;1;;;1;
100;77;21,074222803115845;0;0;;1;
110;13;;1;;;1;
70;50;2,6618871688842773;0;3;43,12397313117981;0;3
70;71;0,014466285705566406;0;0;0,11604428291320801;0;0
60;49;0,013314008712768555;0;0;0,09758615493774414;0;0
90;50;1,3618295192718506;0;1;9,496605396270752;0;1
80;7;24,127939701080322;0;1;;1;
70;40;0,5901074409484863;0;0;3,024860382080078;0;0
90;9;1,4377655982971191;0;1;16,165014028549194;0;1
80;17;25,06574320793152;0;1;;1;
50;10;0,04560446739196777;0;1;0,28049182891845703;0;1
90;16;;1;;;1;
70;98;0,2775423526763916;0;1;1,2178161144256592;0;1
80;90;1,3072340488433838;0;0;9,801358222961426;0;0
60;99;2,7435853481292725;0;1;24,277868270874023;0;1
50;39;0,24647212028503418;0;1;1,6086771488189697;0;1
120;83;;1;;;1;
60;43;0,14718294143676758;0;1;0,7799787521362305;0;1
70;56;0,5734457969665527;0;0;2,9188778400421143;0;0
100;48;38,74478197097778;0;1;;1;
70;3;0,014300823211669922;0;0;0,11969280242919922;0;0
110;94;;1;;;1;
90;79;5,564501047134399;0;0;28,820636510849;0;0
90;11;4,172549724578857;0;0;34,96538496017456;0;0
80;18;;1;;;1;
80;34;1,2962253093719482;0;0;8,225327491760254;0;0
90;67;3,5025722980499268;0;0;33,56434082984924;0;0
50;37;0,012000322341918945;0;0;0,0615694522857666;0;0
110;21;;1;;;1;
80;27;1,2850749492645264;0;0;9,749639749526978;0;0
110;71;;1;;;1;
120;23;;1;;;1;
100;78;18,24574637413025;0;1;;1;
80;83;1,290353775024414;0;0;8,008561611175537;0;0
100;27;28,36657476425171;0;0;;1;
120;18;;1;;;1;
70;17;0,5699300765991211;0;0;3,1545536518096924;0;0
120;68;;1;;;1;
60;56;0,26351261138916016;0;0;1,2897748947143555;0;0
70;47;0,27991271018981934;0;1;1,207392692565918;0;1
110;36;;1;;;1;
70;13;23,16232419013977;0;1;;1;
70;75;19,25642991065979;0;1;;1;
60;2;0,01395273208618164;0;0;0,11653494834899902;0;0
60;81;0,27077269554138184;0;0;0,8488008975982666;0;0
70;88;2,6539418697357178;0;3;34,07783532142639;0;3
50;55;0,2931349277496338;0;1;1,773228645324707;0;1
60;91;2,2432007789611816;0;2;16,043402910232544;0;2
80;3;1,2721946239471436;0;0;6,9366295337677;0;0
80;36;27,19572114944458;0;1;;1;
70;69;0,7998359203338623;0;5;8,799758434295654;0;5
60;64;0,13396143913269043;0;1;0,6746480464935303;0;1
120;60;;1;;;1;
120;49;;1;;;1;
50;60;0,06595683097839355;0;0;0,4357333183288574;0;0
50;81;0,07252645492553711;0;0;0,26951146125793457;0;0
70;5;7,604631423950195;0;2;;1;
90;54;5,037659168243408;0;0;41,94673442840576;0;0
120;10;;1;;;1;
80;29;0,016086339950561523;0;0;0,19753265380859375;0;0
80;0;1,3014154434204102;0;0;8,612462282180786;0;0
50;11;0,1428220272064209;0;1;0,4594402313232422;0;1
110;78;;1;;;1;
120;36;;1;;;1;
120;79;;1;;;1;
70;66;1,0092573165893555;0;1;19,928364515304565;0;1
90;34;;1;;;1;
50;51;0,11521053314208984;0;0;0,6222352981567383;0;0
80;11;3,0496256351470947;0;2;;1;
90;99;;1;;;1;
60;65;0,2588009834289551;0;0;1,1613373756408691;0;0
110;73;;1;;;1;
110;97;26,910478115081787;0;1;;1;
110;2;0,019417762756347656;0;0;0,31966567039489746;0;0
120;53;0,030426025390625;0;0;0,38417792320251465;0;0
80;26;;1;;;1;
120;66;;1;;;1;
50;21;0,054023027420043945;0;1;0,23644185066223145;0;1
110;83;59,11736583709717;0;0;;1;
100;40;55,76306700706482;0;0;;1;
90;1;;1;;;1;
70;10;0,5746757984161377;0;0;2,7859039306640625;0;0
60;13;0,14846372604370117;0;1;0,911534309387207;0;1
80;8;0,6586763858795166;0;1;;1;
50;15;0,09331989288330078;0;0;0,41480207443237305;0;0
90;82;7,570473909378052;0;0;39,38766098022461;0;0
120;82;;1;;;1;
100;90;25,968692302703857;0;0;;1;
120;9;;1;;;1;
90;15;4,330180883407593;0;0;34,68340253829956;0;0
50;76;0,07279086112976074;0;0;0,30216288566589355;0;0
120;37;0,020852327346801758;0;0;0,46930360794067383;0;0
110;79;24,279035091400146;0;1;;1;
80;52;1,324448585510254;0;0;8,46728515625;0;0
90;90;0,016831398010253906;0;0;0,18059492111206055;0;0
50;84;0,0845646858215332;0;1;0,3143010139465332;0;1
50;85;0,06215548515319824;0;1;0,2445061206817627;0;1
80;99;1,2738573551177979;0;0;7,736768007278442;0;0
90;93;3,1065115928649902;0;0;15,948276996612549;0;0
60;11;0,013440608978271484;0;0;0,09041905403137207;0;0
50;92;0,05150604248046875;0;1;0,3764028549194336;0;1
50;80;0,06362104415893555;0;1;0,20351123809814453;0;1
110;63;;1;;;1;
120;64;;1;;;1;
70;25;0,5478560924530029;0;0;2,6022939682006836;0;0
120;59;;1;;;1;
110;46;42,838393211364746;0;1;;1;
110;49;0,019214391708374023;0;0;0,3667459487915039;0;0
110;30;;1;;;1;
120;87;;1;;;1;
60;69;0,2679901123046875;0;0;1,0230157375335693;0;0
50;89;0,10812997817993164;0;0;0,5743024349212646;0;0
50;45;0,09950709342956543;0;0;0,5152108669281006;0;0
60;9;0,2756524085998535;0;1;1,4425933361053467;0;1
80;49;;1;;;1;
80;31;1,298250436782837;0;0;9,452875137329102;0;0
80;24;;1;;;1;
90;58;4,4860169887542725;0;0;;1;
100;41;;1;;;1;
110;85;;1;;;1;
50;69;0,05050849914550781;0;1;0,23311185836791992;0;1
80;22;0,6172699928283691;0;1;4,0368876457214355;0;1
110;4;57,421818017959595;0;0;;1;
70;95;0,2985239028930664;0;1;1,090583324432373;0;1
90;25;3,893777847290039;0;1;;1;
110;82;;1;;;1;
80;58;;1;;;1;
110;69;0,01975560188293457;0;0;0,3947591781616211;0;0
60;0;0,013754844665527344;0;0;0,10265731811523438;0;0
60;17;0,13859200477600098;0;1;0,670306921005249;0;1
60;88;0,14620041847229004;0;1;1,011230230331421;0;1
80;5;1,2560203075408936;0;0;7,611887216567993;0;0
70;91;0,014440059661865234;0;0;0,1182715892791748;0;0
120;57;;1;;;1;
110;41;;1;;;1;
110;60;;1;;;1;
100;0;;1;;;1;
110;57;0,02034163475036621;0;0;0,4710855484008789;0;0
80;19;0,015952110290527344;0;0;0,17208147048950195;0;0
110;62;33,467718839645386;0;1;;1;
110;84;0,01905655860900879;0;0;0,3628256320953369;0;0
100;96;55,660621643066406;0;0;;1;
60;97;0,6511776447296143;0;1;4,844865083694458;0;1
100;89;;1;;;1;
120;25;;1;;;1;
60;19;0,2636232376098633;0;0;1,0937561988830566;0;0
70;19;0,28427886962890625;0;1;1,2037787437438965;0;1
110;93;0,019413232803344727;0;0;0,37508153915405273;0;0
100;43;28,826955318450928;0;0;;1;
120;28;;1;;;1;
100;31;28,175376653671265;0;0;;1;
60;33;0,4418935775756836;0;4;2,723541259765625;0;4
90;22;1,5777380466461182;0;1;17,688318967819214;0;1
70;41;0,38934898376464844;0;1;1,71085786819458;0;1
50;17;0,09295320510864258;0;0;0,5275564193725586;0;0
90;37;5,203702449798584;0;0;28,507628202438354;0;0
100;99;25,649816274642944;0;0;;1;
110;65;;1;;;1;
90;26;7,654018878936768;0;0;42,39965748786926;0;0
80;56;1,2678349018096924;0;0;7,213913440704346;0;0
70;85;0,01439213752746582;0;0;0,1231684684753418;0;0
50;64;0,08530163764953613;0;0;0,36985278129577637;0;0
60;70;0,2582101821899414;0;0;1,0667698383331299;0;0
50;9;0,10625648498535156;0;0;0,441009521484375;0;0
70;94;0,5694057941436768;0;0;2,86126971244812;0;0
60;36;0,2746012210845947;0;0;1,2423489093780518;0;0
90;24;7,142329931259155;0;1;;1;
100;64;40,993582010269165;0;0;;1;
100;38;0,019404888153076172;0;0;0,2396407127380371;0;0
110;3;36,05963182449341;0;1;;1;
90;81;1,4445075988769531;0;1;15,453277349472046;0;1
110;67;;1;;;1;
110;90;;1;;;1;
50;66;0,10569262504577637;0;1;0,3149402141571045;0;1
120;11;;1;;;1;
100;22;;1;;;1;
120;52;;1;;;1;
50;86;0,11358356475830078;0;0;0,422147274017334;0;0
60;50;0,2771482467651367;0;0;1,068361520767212;0;0
50;96;0,09168815612792969;0;1;0,47040581703186035;0;1
120;55;;1;;;1;
90;33;;1;;;1;
120;51;;1;;;1;
100;95;54,853535413742065;0;0;;1;
100;80;0,018473148345947266;0;0;0,270859956741333;0;0
110;92;;1;;;1;
100;56;7,915422201156616;0;1;;1;
120;4;;1;;;1;
60;52;0,01381826400756836;0;0;0,09948563575744629;0;0
90;17;3,086920976638794;0;0;19,13501477241516;0;0
80;20;;1;;;1;
60;90;3,975264310836792;0;1;36,94119381904602;0;1
90;97;4,507447242736816;0;0;47,936002016067505;0;0
50;3;0,04879355430603027;0;1;0,22704243659973145;0;1
110;75;;1;;;1;
110;23;0,020395755767822266;0;0;0,3551785945892334;0;0
80;59;1,2856369018554688;0;0;7,673419713973999;0;0
90;39;2,5334153175354004;0;2;;1;
80;53;1,3208801746368408;0;0;9,185747861862183;0;0
100;94;19,011051654815674;0;0;;1;
110;58;;1;;;1;
50;4;0,09164595603942871;0;0;0,32244133949279785;0;0
80;23;1,282285451889038;0;0;6,722438812255859;0;0
90;51;3,4235594272613525;0;0;24,591618299484253;0;0
100;67;20,307446002960205;0;0;;1;
120;93;;1;;;1;
120;41;0,02078390121459961;0;0;0,45090699195861816;0;0
70;21;22,57547378540039;0;1;;1;
110;5;58,569199562072754;0;1;;1;
90;83;7,4818761348724365;0;0;42,653666496276855;0;0
100;45;0,018239974975585938;0;0;0,27570176124572754;0;0
80;10;1,2932796478271484;0;0;10,653839588165283;0;0
120;95;;1;;;1;
80;12;1,3569436073303223;0;0;10,248225688934326;0;0
70;65;0,5611782073974609;0;0;2,414515733718872;0;0
100;93;32,46462965011597;0;1;;1;
50;83;0,1349806785583496;0;0;0,47473883628845215;0;0
80;43;3,7607882022857666;0;4;52,93441987037659;0;4
90;72;;1;;;1;
90;7;1,7256865501403809;0;1;28,13313364982605;0;1
