Literals;Index;ApproxTime;ApproxTimeout;ApproxStatus;ASPSimpleTime;ASPSimpleTimeout;ASPSimpleStatus;ASPGeneralTime;ASPGeneralTimeout;ASPGeneralStatus
50;73;0,007721424102783203;0;13;0,010046720504760742;0;13;0,07011055946350098;0;13
50;47;0,007867574691772461;0;20;0,010738134384155273;0;20;0,0631718635559082;0;20
150;52;0,0203092098236084;0;59;0,018317461013793945;0;59;0,8372220993041992;0;59
100;73;0,01352834701538086;0;41;0,012735843658447266;0;41;0,2885744571685791;0;41
1000;31;0,35451412200927734;0;475;0,1138911247253418;0;475;48,69507551193237;0;475
150;56;0,023489952087402344;0;65;0,01786041259765625;0;65;0,7954602241516113;0;65
1000;95;0,35672903060913086;0;494;0,11195659637451172;0;495;47,27493762969971;0;495
1000;97;0,3681912422180176;0;494;0,09843945503234863;0;495;43,13438415527344;0;495
500;66;0,11335110664367676;0;262;0,050965309143066406;0;263;8,994291067123413;0;263
50;0;0,00880885124206543;0;19;0,009677886962890625;0;19;0,07695865631103516;0;19
200;65;0,030946731567382812;0;93;0,02085423469543457;0;93;1,2514612674713135;0;93
1000;23;0,3508341312408447;0;515;0,11225605010986328;0;515;48,57003045082092;0;515
50;7;0,008085012435913086;0;25;0,009360313415527344;0;27;0,06373405456542969;0;27
100;75;0,01416921615600586;0;50;0,01440882682800293;0;50;0,335338830947876;0;50
100;10;0,012733221054077148;0;56;0,012953519821166992;0;56;0,22641921043395996;0;56
100;55;0,013444900512695312;0;38;0,013080835342407227;0;40;0,33766889572143555;0;40
150;62;0,02065873146057129;0;53;0,0181124210357666;0;53;0,7774884700775146;0;53
50;71;0,008215904235839844;0;24;0,009109735488891602;0;24;0,05959153175354004;0;24
150;37;0,019588708877563477;0;83;0,016968727111816406;0;83;0,6409220695495605;0;83
500;28;0,11657118797302246;0;231;0,04668760299682617;0;231;10,102127075195312;0;231
50;42;0,007952451705932617;0;33;0,009033203125;0;33;0,050609588623046875;0;33
150;66;0,02021002769470215;0;60;0,01830887794494629;0;60;0,8271119594573975;0;60
500;83;0,11984419822692871;0;233;0,04937887191772461;0;233;9,775848627090454;0;233
100;59;0,014256954193115234;0;49;0,013391733169555664;0;49;0,2873225212097168;0;49
100;84;0,012746810913085938;0;46;0,012921571731567383;0;49;0,2835886478424072;0;49
250;87;0,038610219955444336;0;129;0,025670289993286133;0;129;2,274718999862671;0;129
200;9;0,029307842254638672;0;91;0,020716190338134766;0;91;1,5077054500579834;0;91
100;58;0,013495683670043945;0;52;0,013131141662597656;0;52;0,32032275199890137;0;52
500;48;0,11259078979492188;0;204;0,05161452293395996;0;204;10,249369859695435;0;204
200;25;0,03067636489868164;0;91;0,02209758758544922;0;95;1,3377437591552734;0;95
200;39;0,030451059341430664;0;90;0,021241188049316406;0;90;1,4963865280151367;0;90
150;22;0,020591020584106445;0;82;0,015729665756225586;0;82;0,6725878715515137;0;82
50;93;0,00755620002746582;0;29;0,009206533432006836;0;29;0,057248592376708984;0;29
150;28;0,019277572631835938;0;80;0,018880844116210938;0;80;0,7161881923675537;0;80
200;89;0,029365062713623047;0;98;0,02094268798828125;0;98;1,2675628662109375;0;98
50;50;0,008699178695678711;0;19;0,00945901870727539;0;20;0,06946778297424316;0;20
1000;88;0,36152219772338867;0;482;0,11426305770874023;0;482;45,02594542503357;0;482
250;88;0,04041767120361328;0;144;0,025838613510131836;0;144;2,0578677654266357;0;144
1000;2;0,3576540946960449;0;481;0,10885024070739746;0;481;48,039230823516846;0;481
100;35;0,014342308044433594;0;53;0,013550996780395508;0;53;0,26315975189208984;0;53
